,CATEGORIE,DATE,QUART,PDQ,X,Y,LONGITUDE,LATITUDE
232905,Vol dans / sur véhicule à moteur,2023-01-15,soir,21.0,299491.211005245,5041769.07799155,-73.56795,45.515821
232906,Vol dans / sur véhicule à moteur,2023-01-16,jour,21.0,300642.11500549,5041613.57999972,-73.553217,45.514429
232907,Vol dans / sur véhicule à moteur,2023-01-27,jour,22.0,300517.905004095,5042317.58599373,-73.554813,45.520764
232908,Méfait,2023-01-16,jour,21.0,300432.80500226,5041717.656993129,-73.555897,45.515365
232909,Vol dans / sur véhicule à moteur,2023-01-27,jour,31.0,294572.505,5044410.566,-73.630961,45.539535
232910,Méfait,2023-01-27,jour,15.0,299580.976007521,5038629.41600306,-73.566767,45.487569
232911,Vol de véhicule à moteur,2023-01-27,soir,23.0,302567.469,5046550.724,-73.528597,45.558864
232913,Vols qualifiés,2023-01-27,soir,48.0,301812.2880045931,5050103.84699644,-73.538292,45.590834
232914,Vol de véhicule à moteur,2023-01-27,soir,5.0,288270.563,5037179.298,-73.711412,45.474344
232915,Introduction,2023-01-27,soir,12.0,298716.6669958991,5039459.57499444,-73.577835,45.495033
232916,Vol de véhicule à moteur,2023-01-27,soir,44.0,299350.895002536,5047274.66599409,-73.569807,45.565361
232917,Vol de véhicule à moteur,2023-01-27,soir,5.0,285459.663,5035175.298,-73.747285,45.456239
232918,Introduction,2023-01-28,nuit,38.0,299392.215998516,5041459.57400815,-73.569213,45.513035
232919,Vol de véhicule à moteur,2023-01-28,jour,23.0,300584.095,5047324.087,-73.554009,45.565814
232920,Méfait,2023-01-28,jour,44.0,300199.478997519,5046224.7670016,-73.558926,45.55592
232921,Vol de véhicule à moteur,2023-01-28,jour,26.0,296181.37999699,5039538.17499417,-73.610274,45.495713
232922,Méfait,2023-01-28,jour,21.0,299735.682991407,5040981.17100346,-73.564812,45.508733
232923,Vol dans / sur véhicule à moteur,2023-01-28,jour,38.0,297820.809004236,5042397.07800674,-73.589339,45.521457
232924,Introduction,2023-01-28,jour,31.0,294811.719994206,5044311.71499637,-73.627896,45.538649
232925,Introduction,2023-01-28,jour,15.0,297163.248005108,5034838.79700236,-73.597638,45.453437
232926,Vol de véhicule à moteur,2023-01-28,soir,35.0,296598.6020028371,5043790.07999682,-73.605007,45.533979
232927,Méfait,2023-01-29,nuit,21.0,300424.85670009,5041161.25452579,-73.555994,45.510358
232929,Vol de véhicule à moteur,2023-01-29,nuit,55.0,285459.663,5035175.298,-73.747285,45.456239
232930,Vol de véhicule à moteur,2023-01-29,nuit,38.0,299160.11400746,5041608.57499234,-73.572186,45.514374
232933,Méfait,2023-01-29,jour,15.0,298997.82,5038568.679,-73.574227,45.487018
232935,Méfait,2023-01-29,jour,38.0,298233.909006526,5042129.5769993,-73.584047,45.519054
232936,Méfait,2023-01-18,soir,23.0,301221.777,5046966.783,-73.545837,45.562603
232937,Vol de véhicule à moteur,2023-01-19,nuit,16.0,298479.375001736,5034034.49999678,-73.580801,45.446213
232938,Vol dans / sur véhicule à moteur,2023-01-19,jour,9.0,295217.25799158,5035999.75400484,-73.622541,45.46386
232939,Vol de véhicule à moteur,2023-01-20,jour,23.0,302189.897993683,5046513.11499409,-73.533433,45.558525
232940,Vol dans / sur véhicule à moteur,2023-01-08,soir,5.0,279054.587,5035900.977,-73.829217,45.462563
232941,Introduction,2023-01-21,jour,9.0,294610.319991171,5037420.29499576,-73.630332,45.476634
232942,Vol dans / sur véhicule à moteur,2023-01-21,jour,49.0,304771.136992798,5057753.00100827,-73.50037,45.659669
232943,Méfait,2023-01-21,jour,5.0,279054.587,5035900.977,-73.829217,45.462563
232944,Vol de véhicule à moteur,2023-01-21,soir,5.0,279054.587,5035900.977,-73.829217,45.462563
232946,Méfait,2023-01-22,soir,26.0,293554.266994026,5038648.53499774,-73.643867,45.48767
232947,Méfait,2023-01-23,soir,5.0,279054.587,5035900.977,-73.829217,45.462563
232948,Vol de véhicule à moteur,2023-01-24,nuit,26.0,294989.376008293,5040890.42299559,-73.625553,45.507866
232949,Méfait,2023-01-24,jour,9.0,291654.78099611605,5035754.50000708,-73.66809,45.461595
232950,Vol de véhicule à moteur,2023-01-24,soir,26.0,295968.280990302,5042527.50000471,-73.613055,45.52261
232951,Vol de véhicule à moteur,2023-01-25,nuit,10.0,289557.144000781,5044634.05200101,-73.695189,45.541454
232952,Vol de véhicule à moteur,2023-01-13,jour,16.0,298806.468993426,5034753.99999766,-73.576628,45.45269
232953,Vol dans / sur véhicule à moteur,2023-01-12,jour,38.0,297634.91301031,5042109.57499453,-73.591714,45.518868
232954,Introduction,2023-01-25,soir,31.0,294589.972003439,5043059.52100791,-73.63071,45.527378
232955,Vol dans / sur véhicule à moteur,2023-01-14,jour,22.0,300258.406990891,5042076.08299186,-73.558133,45.518589
232956,Introduction,2023-01-25,jour,20.0,299322.914425434,5040170.70130703,-73.570086,45.501437
232957,Vol de véhicule à moteur,2023-01-26,soir,5.0,279054.587,5035900.977,-73.829217,45.462563
232958,Méfait,2023-01-16,jour,21.0,300560.116992238,5041490.577992929,-73.554266,45.513322
232959,Vol dans / sur véhicule à moteur,2023-01-16,jour,15.0,297509.986003681,5036835.55499353,-73.593235,45.471409
232960,Vol de véhicule à moteur,2023-01-29,jour,46.0,300598.96901044,5051411.49999967,-73.553854,45.602594
232961,Vol de véhicule à moteur,2023-01-29,jour,12.0,298585.047,5039156.254,-73.579515,45.492302
232962,Vol dans / sur véhicule à moteur,2023-01-29,jour,12.0,296714.20500665694,5037552.90599914,-73.603424,45.477855
232963,Introduction,2023-01-29,jour,31.0,295285.29200069,5044819.04200897,-73.621842,45.543221
232964,Vol de véhicule à moteur,2023-01-30,nuit,12.0,296974.831000131,5037390.05800635,-73.600088,45.476393
232965,Introduction,2023-01-30,nuit,38.0,296689.799001942,5042851.7570007,-73.603824,45.525536
232966,Vol dans / sur véhicule à moteur,2023-01-30,jour,9.0,293576.875997814,5037042.02299879,-73.643542,45.473215
232967,Méfait,2023-01-16,soir,5.0,279054.587,5035900.977,-73.829217,45.462563
232968,Vol de véhicule à moteur,2023-01-30,jour,5.0,279054.587,5035900.977,-73.829217,45.462563
232970,Vol de véhicule à moteur,2023-01-31,soir,5.0,279054.587,5035900.977,-73.829217,45.462563
232971,Vol de véhicule à moteur,2023-01-31,soir,26.0,294394.265,5039167.041,-73.633132,45.492349
232972,Vol dans / sur véhicule à moteur,2023-01-19,jour,5.0,280404.141188328,5034106.172284,-73.811871,45.446461
232973,Méfait,2023-02-01,soir,9.0,293311.278009726,5036564.51899357,-73.646927,45.468914
232975,Méfait,2023-01-17,jour,42.0,298640.063005887,5049683.49999793,-73.578943,45.58703
233024,Vols qualifiés,2023-01-29,jour,21.0,299845.622,5041159.573,-73.563407,45.510339
233026,Vol de véhicule à moteur,2023-01-29,jour,8.0,293068.500007605,5033640.5000015,-73.649962,45.442598
233027,Méfait,2023-01-29,jour,35.0,296238.400003682,5044415.57699491,-73.60963,45.539603
233028,Vol dans / sur véhicule à moteur,2023-01-29,jour,21.0,300071.384,5041139.008,-73.560518,45.510155
233029,Méfait,2023-01-29,soir,15.0,298615.567,5038558.546,-73.579117,45.486924
233030,Vol de véhicule à moteur,2023-01-29,soir,5.0,283157.0,5038732.0,-73.776883,45.488176
233031,Introduction,2023-01-29,soir,38.0,299170.717998818,5042211.01500474,-73.572057,45.519795
233032,Vol dans / sur véhicule à moteur,2023-01-29,soir,3.0,275408.773008534,5039197.884991369,-73.876034,45.492085
233033,Méfait,2023-01-29,soir,39.0,294527.205993793,5049532.25100164,-73.631649,45.585621
233034,Introduction,2023-01-29,soir,42.0,295969.688009445,5048989.50000299,-73.613153,45.580757
233035,Introduction,2023-01-30,nuit,1.0,275918.307997612,5034192.490003849,-73.86922,45.447067
233036,Vol dans / sur véhicule à moteur,2023-01-16,jour,21.0,300432.80500226,5041717.656993129,-73.555897,45.515365
233037,Vol de véhicule à moteur,2023-01-30,jour,30.0,297361.744,5046438.791,-73.595276,45.557821
233038,Introduction,2023-01-30,jour,7.0,291273.625,5043069.006,-73.673166,45.527407
233039,Vol de véhicule à moteur,2023-01-30,jour,48.0,301721.824998119,5049882.28699265,-73.53945,45.58884
233041,Vol de véhicule à moteur,2023-01-30,jour,26.0,294455.447996042,5038871.29000632,-73.632343,45.489689
233042,Vol dans / sur véhicule à moteur,2023-01-24,jour,10.0,291427.020002508,5044248.62800007,-73.671234,45.538025
233043,Introduction,2023-01-30,nuit,15.0,297786.779992826,5037440.037008,-73.589703,45.476851
233044,Vol dans / sur véhicule à moteur,2023-01-30,jour,21.0,300085.121000636,5041800.02700365,-73.560348,45.516104
233045,Vol dans / sur véhicule à moteur,2023-01-30,jour,38.0,298816.602993005,5042625.58400449,-73.576595,45.523523
233046,Vol dans / sur véhicule à moteur,2023-01-30,jour,26.0,295534.686004674,5039536.43400325,-73.618549,45.495689
233047,Introduction,2023-01-30,soir,26.0,295465.245,5039411.34,-73.619435,45.494563
233048,Introduction,2023-01-30,soir,38.0,298937.994007704,5042811.70500468,-73.575043,45.525198
233049,Vol dans / sur véhicule à moteur,2023-01-30,soir,20.0,298903.942,5040035.557,-73.575445,45.500217
233050,Vol de véhicule à moteur,2023-01-30,soir,7.0,287946.688,5040212.0,-73.715659,45.501626
233051,Vols qualifiés,2023-01-31,nuit,21.0,299853.563,5041681.536,-73.563311,45.515036
233052,Vol de véhicule à moteur,2023-01-31,nuit,27.0,294052.739996111,5045559.01399616,-73.637642,45.549861
233053,Vol dans / sur véhicule à moteur,2023-01-17,soir,4.0,278591.72900777205,5037103.6300052,-73.8352,45.473367
233054,Vol dans / sur véhicule à moteur,2023-01-17,soir,15.0,299266.760990184,5038962.55099472,-73.570791,45.490565
233055,Vol de véhicule à moteur,2023-01-31,jour,4.0,278065.86698843,5038270.09760599,-73.841989,45.483844
233058,Vol de véhicule à moteur,2023-01-31,jour,31.0,296311.783993046,5045948.07299661,-73.608717,45.553393
233059,Vol dans / sur véhicule à moteur,2023-01-31,jour,21.0,300401.599990221,5041668.70400754,-73.556296,45.514924
233060,Méfait,2023-01-29,jour,39.0,293565.596002328,5048890.59700567,-73.643957,45.579832
233061,Vols qualifiés,2023-01-31,jour,48.0,300883.421,5047961.475,-73.55018,45.571551
233062,Méfait,2023-01-17,jour,22.0,300559.476997964,5042289.81500013,-73.554281,45.520514
233063,Méfait,2023-01-17,jour,22.0,300405.065997505,5042049.15800539,-73.556255,45.518347
233064,Vol dans / sur véhicule à moteur,2023-01-18,soir,15.0,299061.93000432,5038652.32899261,-73.573408,45.487772
233065,Vol dans / sur véhicule à moteur,2023-01-31,jour,21.0,300477.935009551,5041789.42899396,-73.55532,45.516011
233066,Introduction,2023-01-31,jour,20.0,300311.1569916011,5039266.0569969695,-73.557432,45.493303
233068,Vol de véhicule à moteur,2023-01-31,jour,21.0,299490.642002436,5041393.74299878,-73.567953,45.512443
233069,Vol de véhicule à moteur,2023-01-31,jour,13.0,295100.006,5032359.385,-73.623969,45.431101
233070,Vol de véhicule à moteur,2023-01-31,soir,9.0,295042.010795,5035703.775972,-73.624776,45.461195
233071,Vol de véhicule à moteur,2023-01-31,soir,48.0,301755.542,5049999.053,-73.539019,45.589891
233125,Vol dans / sur véhicule à moteur,2023-02-01,jour,21.0,299969.456,5041947.704,-73.56183,45.517432
233126,Vol de véhicule à moteur,2023-02-01,jour,38.0,299292.196992379,5041453.19200672,-73.570493,45.512977
233127,Méfait,2023-01-31,jour,23.0,301610.7869983121,5044251.60600458,-73.540836,45.538172
233128,Vol de véhicule à moteur,2023-02-01,jour,38.0,296990.011006248,5042750.57599285,-73.599979,45.524629
233130,Vol de véhicule à moteur,2023-02-01,jour,4.0,282341.030991395,5040112.0000045,-73.787385,45.500568
233131,Vol dans / sur véhicule à moteur,2023-01-19,soir,35.0,297878.6640068051,5044876.89699264,-73.588633,45.543772
233132,Vol dans / sur véhicule à moteur,2023-01-20,jour,39.0,294334.214002297,5048812.2779937,-73.634107,45.57914
233133,Vol dans / sur véhicule à moteur,2023-01-20,jour,7.0,286801.155995981,5039806.500005,-73.730302,45.497949
233134,Vol de véhicule à moteur,2023-02-01,jour,23.0,300639.167,5047444.94,-73.553305,45.566902
233135,Vol dans / sur véhicule à moteur,2023-01-20,soir,48.0,301721.824998119,5049882.28699265,-73.53945,45.58884
233136,Vol dans / sur véhicule à moteur,2023-02-01,jour,5.0,280570.40600696,5036988.50000142,-73.809887,45.472403
233137,Vol de véhicule à moteur,2023-02-01,soir,27.0,293441.833007243,5044778.0369943,-73.645448,45.542824
233138,Vol de véhicule à moteur,2023-02-01,soir,44.0,298336.083998195,5045620.09500316,-73.582785,45.550464
233140,Vol dans / sur véhicule à moteur,2023-01-22,jour,23.0,301586.06900817,5044362.4950075,-73.541154,45.53917
233141,Vol dans / sur véhicule à moteur,2023-01-22,jour,22.0,299679.402996839,5042455.5849979,-73.565548,45.522
233142,Méfait,2023-01-22,soir,38.0,298169.108001027,5042249.07799101,-73.584878,45.520129
233143,Méfait,2023-01-23,nuit,22.0,300052.405995412,5042137.583005089,-73.56077,45.519141
233173,Introduction,2023-01-18,soir,35.0,295672.1560079421,5043794.97799268,-73.616869,45.534011
233177,Vol de véhicule à moteur,2023-01-29,jour,3.0,275357.125003589,5035656.00000826,-73.876482,45.460212
233537,Méfait,2023-01-01,nuit,21.0,299904.673997995,5040871.43699518,-73.562649,45.507746
233538,Introduction,2023-01-01,nuit,49.0,304029.476,5057293.73,-73.509887,45.655536
233539,Vol de véhicule à moteur,2023-01-01,nuit,7.0,287733.618,5042720.822,-73.718473,45.524196
233540,Vol de véhicule à moteur,2023-01-01,jour,48.0,302533.609000993,5047740.11299496,-73.529036,45.569567
233542,Vol de véhicule à moteur,2023-01-01,jour,38.0,298423.503004589,5042697.22200254,-73.581628,45.524164
233544,Vol dans / sur véhicule à moteur,2023-01-01,jour,21.0,300031.401004587,5041834.03000651,-73.561036,45.516409
233545,Vol dans / sur véhicule à moteur,2023-01-01,jour,31.0,294545.2290003171,5045042.69900586,-73.631324,45.545223
233546,Méfait,2023-01-01,soir,23.0,301411.459007802,5046687.00099802,-73.543406,45.560086
233547,Introduction,2023-01-02,nuit,38.0,297308.709003964,5042730.57800377,-73.595899,45.524453
233548,Vol de véhicule à moteur,2023-01-02,nuit,38.0,299128.6069925,5042150.07999255,-73.572595,45.519246
233549,Introduction,2023-01-02,nuit,9.0,296136.542995512,5036260.59699228,-73.61079,45.466219
233550,Introduction,2023-01-02,nuit,21.0,300174.274992177,5041470.33699088,-73.559204,45.513137
233551,Introduction,2023-01-02,nuit,49.0,304466.821000572,5055812.6309931,-73.504274,45.642209
233553,Vol de véhicule à moteur,2023-01-02,nuit,38.0,299392.215998516,5041459.57400815,-73.569213,45.513035
233554,Introduction,2023-01-02,nuit,21.0,300325.78399690805,5040773.93400416,-73.557258,45.506872
233555,Vol de véhicule à moteur,2023-01-02,jour,26.0,297161.093990371,5041951.99999634,-73.597777,45.517445
233557,Vols qualifiés,2023-01-02,jour,48.0,301812.2880045931,5050103.84699644,-73.538292,45.590834
233558,Introduction,2023-01-02,jour,9.0,293712.144001768,5034974.23499124,-73.641765,45.45461
233559,Vol dans / sur véhicule à moteur,2023-01-02,jour,4.0,282126.249996809,5039428.9999909,-73.790102,45.494416
233560,Introduction,2023-01-02,jour,15.0,297840.684001153,5037394.64499767,-73.589013,45.476443
233561,Méfait,2023-01-02,jour,48.0,301646.09599827,5049702.45299273,-73.540419,45.587221
233562,Introduction,2023-01-02,jour,39.0,294877.562993328,5052064.83699141,-73.627211,45.608415
233563,Vol de véhicule à moteur,2023-01-02,jour,7.0,289032.706634,5042570.288712,-73.701838,45.522872
233564,Introduction,2023-01-02,soir,22.0,301254.709,5043365.119,-73.545389,45.530194
233565,Vol de véhicule à moteur,2023-01-02,soir,23.0,301439.656,5044010.18,-73.543026,45.535999
233566,Introduction,2023-01-03,nuit,27.0,293353.877002038,5048002.89500698,-73.64665,45.571841
233665,Vol dans / sur véhicule à moteur,2023-01-03,nuit,4.0,278916.280995158,5038412.999996929,-73.831118,45.485162
233666,Méfait,2023-01-03,nuit,31.0,295134.511997337,5045125.90400331,-73.623779,45.54598
233667,Introduction,2023-01-03,nuit,21.0,299962.8400005931,5041609.76400111,-73.561911,45.514391
233668,Vol de véhicule à moteur,2023-01-03,jour,13.0,294833.500000188,5031611.50000346,-73.62736,45.424367
233669,Vol de véhicule à moteur,2023-01-03,jour,3.0,278986.964,5040307.479,-73.830313,45.502211
233670,Introduction,2023-01-03,jour,7.0,289024.421,5040689.394,-73.701883,45.505947
233671,Vol dans / sur véhicule à moteur,2023-01-03,jour,15.0,297637.180003016,5037373.036994929,-73.591616,45.476247
233672,Vol dans / sur véhicule à moteur,2023-01-03,jour,21.0,300031.401004587,5041834.03000651,-73.561036,45.516409
233673,Vol dans / sur véhicule à moteur,2023-01-03,jour,38.0,297359.754995283,5042808.09800493,-73.595247,45.525151
233674,Méfait,2023-01-03,jour,22.0,300516.505996662,5042225.58500121,-73.55483,45.519936
233675,Introduction,2023-01-03,jour,22.0,300182.55201011,5042539.02499529,-73.559108,45.522754
233676,Introduction,2023-01-03,soir,21.0,299410.014998474,5041515.57499336,-73.568986,45.513539
233677,Introduction,2023-01-03,soir,38.0,298268.707998997,5042185.57800285,-73.583602,45.519558
233678,Introduction,2023-01-03,soir,10.0,288531.426,5042770.513,-73.708261,45.524662
233679,Introduction,2023-01-04,nuit,3.0,275784.58,5035990.94,-73.871036,45.463244
233680,Vol de véhicule à moteur,2023-01-04,nuit,26.0,295113.067005093,5038348.7139985,-73.62392,45.484996
233681,Introduction,2023-01-04,nuit,9.0,296072.470005993,5036213.07399308,-73.611609,45.465791
233682,Vol de véhicule à moteur,2023-01-04,nuit,27.0,292836.082003846,5046234.20799963,-73.65324,45.555917
233683,Vol de véhicule à moteur,2023-01-04,nuit,21.0,299847.232,5041535.607,-73.56339,45.513723
233684,Introduction,2023-01-04,nuit,49.0,304409.244008636,5058880.18700065,-73.505015,45.669812
233685,Introduction,2023-01-04,jour,38.0,299126.715007819,5041557.07399199,-73.572612,45.51391
233686,Vol dans / sur véhicule à moteur,2023-01-04,jour,48.0,301709.885,5049888.052,-73.539603,45.588892
233688,Vol de véhicule à moteur,2023-01-04,jour,10.0,289277.657991269,5044430.80000738,-73.698761,45.539619
233690,Vol de véhicule à moteur,2023-01-04,jour,31.0,294719.61499412,5043368.06700348,-73.629056,45.530156
233691,Vol dans / sur véhicule à moteur,2023-01-04,jour,38.0,298597.709998788,5041897.07600251,-73.579388,45.516965
233692,Méfait,2023-01-04,jour,38.0,297552.809002558,5042574.07799829,-73.592772,45.523047
233694,Introduction,2023-01-04,jour,27.0,292547.008997493,5045592.55899117,-73.656927,45.550138
233695,Vol de véhicule à moteur,2023-01-04,jour,39.0,295772.055009797,5052150.14699498,-73.615744,45.609195
233696,Vol dans / sur véhicule à moteur,2023-01-04,soir,3.0,275240.050008653,5038627.88599134,-73.878158,45.486949
233698,Vols qualifiés,2023-01-04,soir,38.0,298764.103990184,5042545.5830083,-73.577266,45.522802
233699,Vol de véhicule à moteur,2023-01-04,soir,49.0,303984.418,5057110.871,-73.510465,45.653891
233700,Vol dans / sur véhicule à moteur,2023-01-04,jour,4.0,282779.656002983,5038717.00000148,-73.78171,45.48803
233701,Vol de véhicule à moteur,2023-01-04,soir,9.0,292457.063003396,5035082.49999316,-73.657814,45.455563
233702,Vol dans / sur véhicule à moteur,2023-01-04,soir,1.0,278293.572007174,5032369.95399539,-73.838758,45.430761
233703,Introduction,2023-01-04,soir,15.0,297840.684001153,5037394.64499767,-73.589013,45.476443
233704,Introduction,2023-01-04,soir,9.0,294415.33299810893,5035028.67000695,-73.632775,45.455111
233705,Vol dans / sur véhicule à moteur,2023-01-05,nuit,22.0,299741.997997169,5042827.92900396,-73.564751,45.525351
233706,Méfait,2023-01-05,nuit,23.0,301105.138,5046734.407,-73.54733,45.560511
233707,Introduction,2023-01-05,nuit,38.0,298790.503004248,5042585.58300214,-73.576928,45.523162
233708,Introduction,2023-01-05,nuit,22.0,301176.293994209,5043239.09699564,-73.546392,45.529059
233709,Vols qualifiés,2023-01-05,nuit,26.0,294929.247993524,5038569.69200338,-73.626276,45.486982
233710,Vol dans / sur véhicule à moteur,2023-01-05,nuit,5.0,281529.166,5037637.344,-73.797656,45.478274
233711,Introduction,2023-01-05,jour,20.0,298915.735998232,5040361.06099768,-73.575298,45.503146
233811,Vol de véhicule à moteur,2023-01-05,jour,26.0,295759.925001832,5038511.7770045,-73.615648,45.486472
233812,Vol de véhicule à moteur,2023-01-05,jour,7.0,290197.563,5040462.0,-73.686864,45.503927
233813,Vol de véhicule à moteur,2023-01-05,jour,1.0,275918.307997612,5034192.490003849,-73.86922,45.447067
233815,Introduction,2023-01-05,jour,38.0,297833.821992653,5042779.80099359,-73.589178,45.524901
233817,Vol dans / sur véhicule à moteur,2023-01-05,jour,49.0,303235.569763577,5053774.23888201,-73.520062,45.623866
233819,Vol de véhicule à moteur,2023-01-05,jour,5.0,281011.656010461,5035245.49999512,-73.80416,45.456734
233821,Introduction,2023-01-05,jour,21.0,299945.462001019,5041019.9800082,-73.562128,45.509083
233823,Vol de véhicule à moteur,2023-01-05,soir,30.0,295545.483990816,5047538.69899207,-73.618562,45.567697
233824,Vol dans / sur véhicule à moteur,2023-01-05,soir,22.0,300709.902001145,5042521.58899334,-73.552357,45.5226
233825,Méfait,2023-01-05,soir,27.0,293577.02800609294,5044730.5150036,-73.643716,45.542399
233826,Introduction,2023-01-05,soir,5.0,280125.666,5033753.279,-73.815413,45.443276
233827,Introduction,2023-01-05,soir,31.0,295672.499997367,5044726.57200674,-73.616882,45.542394
233828,Vol de véhicule à moteur,2023-01-05,soir,21.0,300420.610000902,5040361.24700263,-73.556041,45.503159
233829,Vol de véhicule à moteur,2023-01-05,soir,20.0,298546.638001543,5039825.91700366,-73.580015,45.498328
233830,Introduction,2023-01-05,soir,7.0,289793.36897,5042497.240032,-73.692098,45.522232
233831,Vols qualifiés,2023-01-05,soir,9.0,294234.108002696,5036809.01199198,-73.635131,45.471128
233832,Vol de véhicule à moteur,2023-01-06,nuit,21.0,300489.442010638,5040512.99399856,-73.555162,45.504525
233833,Méfait,2023-01-06,nuit,21.0,300381.439999201,5040391.520995,-73.556543,45.503431
233834,Vol de véhicule à moteur,2023-01-06,nuit,13.0,294562.625,5032200.0,-73.630833,45.429659
233835,Vol de véhicule à moteur,2023-01-06,nuit,5.0,283157.0,5038732.0,-73.776883,45.488176
233836,Introduction,2023-01-06,jour,22.0,301268.149003225,5043180.05199469,-73.545216,45.528529
233838,Vol de véhicule à moteur,2023-01-06,jour,15.0,297731.516007377,5037487.31699423,-73.590411,45.477276
233840,Vol de véhicule à moteur,2023-01-06,jour,27.0,293282.980991487,5047327.3459915,-73.647542,45.565761
233843,Méfait,2023-01-06,jour,22.0,300435.507,5042101.584,-73.555866,45.518819
233844,Introduction,2023-01-06,jour,21.0,299287.883993074,5041115.442005649,-73.570545,45.509938
233845,Vol de véhicule à moteur,2023-01-06,jour,26.0,293282.861994024,5042937.95599203,-73.64744,45.526264
233846,Vol dans / sur véhicule à moteur,2023-01-06,soir,38.0,299128.6069925,5042150.07999255,-73.572595,45.519246
233847,Introduction,2023-01-06,soir,22.0,300655.925994534,5042437.8480031295,-73.553048,45.521847
233848,Vol dans / sur véhicule à moteur,2023-01-06,soir,21.0,300783.58900025,5041108.1039967295,-73.551402,45.509882
233849,Introduction,2023-01-06,soir,44.0,300502.667994873,5045541.92400302,-73.555037,45.549777
233852,Vol de véhicule à moteur,2023-01-07,nuit,7.0,286536.498,5042241.221,-73.733779,45.51985
233853,Introduction,2023-01-07,nuit,12.0,298585.047,5039156.254,-73.579515,45.492302
233854,Introduction,2023-01-07,nuit,20.0,299508.12700332893,5039587.39600365,-73.56771,45.496189
233855,Vol de véhicule à moteur,2023-01-07,nuit,35.0,297745.910009011,5044659.11000682,-73.59033,45.541811
233856,Vol de véhicule à moteur,2023-01-07,nuit,5.0,283157.0,5038732.0,-73.776883,45.488176
233857,Vol de véhicule à moteur,2023-01-07,nuit,23.0,301214.486995679,5044423.10700479,-73.545912,45.539714
233858,Introduction,2023-01-07,jour,4.0,278605.815993811,5037113.509006009,-73.83502,45.473457
233859,Vol dans / sur véhicule à moteur,2023-01-07,jour,21.0,300018.60701006,5042087.5830082,-73.561202,45.518691
233961,Vol dans / sur véhicule à moteur,2023-01-07,jour,26.0,294708.997999799,5037759.2020085,-73.629077,45.479685
233962,Introduction,2023-01-07,jour,38.0,297308.709003964,5042730.57800377,-73.595899,45.524453
233963,Vol dans / sur véhicule à moteur,2023-01-07,jour,38.0,299631.505,5042216.083,-73.566159,45.519844
233964,Introduction,2023-01-07,jour,15.0,299587.098003897,5038143.23799518,-73.566684,45.483195
233965,Vols qualifiés,2023-01-07,jour,3.0,279216.762998387,5041522.6559986,-73.827436,45.513154
233966,Méfait,2023-01-07,jour,44.0,298471.682003214,5045956.44299927,-73.581053,45.553492
233967,Vol dans / sur véhicule à moteur,2023-01-07,jour,15.0,299587.098003897,5038143.23799518,-73.566684,45.483195
233968,Introduction,2023-01-07,soir,38.0,298980.318995237,5041314.07099517,-73.574483,45.511722
233969,Méfait,2023-01-08,nuit,38.0,298322.6039956131,5042675.08200438,-73.582919,45.523963
233970,Introduction,2023-01-08,nuit,22.0,301254.709,5043365.119,-73.545389,45.530194
233971,Vol de véhicule à moteur,2023-01-08,nuit,38.0,298597.709998788,5041897.07600251,-73.579388,45.516965
233972,Vol de véhicule à moteur,2023-01-08,nuit,5.0,279705.249,5036282.49,-73.820916,45.466019
233974,Vol dans / sur véhicule à moteur,2023-01-08,jour,30.0,295857.023996604,5048818.43500688,-73.614594,45.579216
233975,Vol dans / sur véhicule à moteur,2023-01-08,jour,12.0,296020.93799947493,5039068.49999299,-73.612319,45.491485
233976,Vol dans / sur véhicule à moteur,2023-01-08,jour,10.0,288531.426,5042770.513,-73.708261,45.524662
233977,Introduction,2023-01-08,jour,22.0,300710.324008349,5042097.00400116,-73.552348,45.51878
233978,Introduction,2023-01-08,soir,38.0,297074.382006706,5042882.03799759,-73.598901,45.525813
233980,Introduction,2023-01-08,soir,12.0,297499.959990818,5039111.6789955,-73.593397,45.49189
233981,Vols qualifiés,2023-01-09,nuit,39.0,294195.068994602,5049981.175999249,-73.635915,45.589655
233982,Méfait,2023-01-09,nuit,9.0,294542.679991121,5035154.88199268,-73.63115,45.456248
233983,Introduction,2023-01-09,jour,7.0,291332.139,5041304.22,-73.672368,45.511528
233984,Vol de véhicule à moteur,2023-01-09,jour,38.0,299163.504010604,5042402.08299577,-73.572151,45.521514
233985,Vol de véhicule à moteur,2023-01-09,jour,5.0,283157.0,5038732.0,-73.776883,45.488176
233987,Vol dans / sur véhicule à moteur,2023-01-09,jour,31.0,294661.700996229,5044996.44300034,-73.629831,45.544808
233988,Introduction,2023-01-09,jour,39.0,295196.905997993,5051243.99999451,-73.6231,45.601033
233989,Introduction,2023-01-09,jour,31.0,294076.813000725,5043203.6779971,-73.637282,45.528668
233990,Vol de véhicule à moteur,2023-01-09,jour,49.0,302945.6630038041,5056264.48300155,-73.52379,45.646273
233993,Méfait,2023-01-09,jour,21.0,299853.563,5041681.536,-73.563311,45.515036
233995,Introduction,2023-01-09,jour,15.0,297829.53799831,5036651.53199493,-73.589145,45.469756
233996,Introduction,2023-01-09,jour,21.0,299490.642002436,5041393.74299878,-73.567953,45.512443
233997,Introduction,2023-01-09,jour,38.0,298880.278995849,5041598.8080089,-73.575767,45.514284
233998,Vol dans / sur véhicule à moteur,2023-01-09,jour,44.0,297429.184005971,5045710.88500151,-73.594402,45.551272
